timestamp,src_ip,dst_ip,src_port,dst_port,opcua_payload
1614578449.374218,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578449.374224,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2032362c202273756363657373223a
1614578449.374226,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578457.628906,,,,,600d020001210640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7d93108e
1614578457.628952,,,,,60070500002006400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef7a135cc
1614578503.531145,,,,,6008030000b506400000000000000000000000000000000100000000000000000000000000000001c6b212e811b3239187ce
1614578503.531238,,,,,6005000000200640000000000000000000000000000000010000000000000000000000000000000112e8c6b287cee0f311b3
1614578503.531448,,,,,6005000000a70640000000000000000000000000000000010000000000000000000000000000000112e8c6b287cee0f311b3
1614578503.531500,,,,,60080300002006400000000000000000000000000000000100000000000000000000000000000001c6b212e811b3242687ce
1614578503.532805,,,,,60080300008c06400000000000000000000000000000000100000000000000000000000000000001c6b212e811b3242687ce
1614578503.532846,,,,,6005000000200640000000000000000000000000000000010000000000000000000000000000000112e8c6b287cee17a11b3
1614578503.532929,,,,,60050000006a0640000000000000000000000000000000010000000000000000000000000000000112e8c6b287cee17a11b3
1614578503.532985,,,,,60080300002006400000000000000000000000000000000100000000000000000000000000000001c6b212e811b3249287ce
1614578520.291310,,,,,60060c0000aa0640000000000000000000000000000000010000000000000000000000000000000112e8c53a2cfaaf79610e
1614578520.291335,,,,,600f0000002006400000000000000000000000000000000100000000000000000000000000000001c53a12e8610ee89c2cfa
1614578594.225574,,,,,60080300002006400000000000000000000000000000000100000000000000000000000000000001c6b212e811b3249287ce
1614578594.225613,,,,,6005000000200640000000000000000000000000000000010000000000000000000000000000000112e8c6b287cee1c411b3
1614578594.225707,,,,,6005000000200640000000000000000000000000000000010000000000000000000000000000000112e8c6b287cee1c411b3
1614578594.225736,,,,,60080300002006400000000000000000000000000000000100000000000000000000000000000001c6b212e811b3249387ce
1614578644.305007,127.0.0.1,127.0.0.1,50487.0,50488.0,436f6e74656e742d4c656e6774683a2035330d0a0d0a7b22736571223a20322c202274797065223a20227265717565737422
1614578644.305023,127.0.0.1,127.0.0.1,50488.0,50487.0,
1614578644.305447,127.0.0.1,127.0.0.1,50488.0,50487.0,436f6e74656e742d4c656e6774683a2038390d0a0d0a7b22736571223a20332c202274797065223a2022726573706f6e7365
1614578644.305475,127.0.0.1,127.0.0.1,50487.0,50488.0,
1614578644.308866,,,,,600f0000002006400000000000000000000000000000000100000000000000000000000000000001c53a12e8610ee89c2cfa
1614578644.308885,,,,,60060c0000200640000000000000000000000000000000010000000000000000000000000000000112e8c53a2cfab003610e
1614578644.308887,127.0.0.1,127.0.0.1,50489.0,50486.0,
